age_DI,LoE_DI,nevents,target
2,2,513.0,1
2,2,633.0,1
2,2,353.0,1
2,2,207.0,1
2,2,222.0,1
2,2,1.0,1
2,2,172.0,1
2,2,289.0,1
2,2,954.0,1
2,2,636.0,1
2,2,389.0,1
2,2,284.0,1
2,2,69.0,0
2,2,215.0,1
2,2,279.0,1
2,2,280.0,1
2,2,967.0,1
2,2,18.0,1
2,2,540.0,1
2,2,49.0,0
2,2,47.0,0
2,2,37.0,0
2,2,791.0,1
2,2,177.0,1
2,2,285.0,1
2,2,74.0,1
2,2,241.0,1
2,2,182.0,1
2,2,227.0,1
2,2,765.0,1
2,2,704.0,1
2,2,646.0,1
2,2,5.0,1
2,2,36.0,1
2,2,154.0,1
2,2,217.0,1
2,2,64.0,1
2,2,320.0,1
2,2,65.0,0
2,2,99.0,0
2,2,30.0,0
2,2,117.0,0
2,2,1.0,0
2,2,243.0,0
2,2,234.0,0
2,2,76.0,1
2,2,109.0,0
2,2,12.0,0
2,2,65.0,0
2,2,1.0,0
2,2,109.0,0
2,2,39.0,0
2,2,333.0,1
2,2,15.0,1
2,2,3.0,0
2,2,99.0,1
2,2,86.0,0
2,2,45.0,0
2,2,62.0,0
2,2,43.0,0
2,2,56.0,0
2,2,82.0,0
2,2,39.0,0
2,2,44.0,0
2,2,17.0,0
2,2,50.0,0
2,2,224.0,0
2,2,60.0,0
2,2,87.0,0
2,2,96.0,0
2,2,32.0,0
2,2,65.0,0
2,2,40.0,0
2,2,47.0,0
2,2,100.0,0
2,2,100.0,0
2,2,255.0,0
2,2,138.0,0
2,2,75.0,0
2,2,39.0,0
2,2,44.0,0
2,2,51.0,0
2,2,90.0,0
2,2,27.0,0
2,2,57.0,0
2,2,34.0,0
2,2,150.0,0
2,2,77.0,0
2,2,4.0,0
2,2,469.0,0
2,2,10.0,0
2,2,94.0,1
2,2,13.0,1
2,2,5.0,0
2,2,3.0,1
2,2,1.0,0
2,2,19.0,1
2,2,11.0,1
2,2,3.0,0
2,2,13.0,0
2,2,1.0,0
2,2,2.0,0
2,2,558.0,1
2,2,26.0,0
2,2,13.0,0
2,2,218.0,1
2,2,16.0,0
2,2,195.0,0
2,2,20.0,0
2,2,98.0,1
2,2,218.0,1
2,2,133.0,1
2,2,2.0,1
2,2,80.0,0
2,2,131.0,1
2,2,54.0,0
2,2,186.0,0
2,2,34.0,0
2,2,3.0,0
2,2,190.0,0
2,2,42.0,0
2,2,30.0,0
2,2,301.0,1
2,2,56.0,0
2,2,423.0,1
2,2,1047.0,1
2,2,128.0,0
2,2,87.0,0
2,2,325.0,0
2,2,218.0,1
2,2,135.0,1
2,2,15.0,0
2,2,516.0,1
2,2,142.0,0
2,2,1.0,0
2,2,217.0,1
2,2,364.0,1
2,2,121.0,0
2,2,17.0,0
2,2,131.0,1
2,2,151.0,1
2,2,22.0,0
2,2,163.0,1
2,2,247.0,1
2,2,85.0,1
2,2,140.0,1
2,2,144.0,1
2,2,192.0,1
2,2,61.0,0
2,2,46.0,0
2,2,394.0,1
2,2,87.0,0
2,2,21.0,0
2,2,147.0,1
2,2,22.0,0
2,2,1.0,0
2,2,13.0,1
2,2,11.0,1
2,2,52.0,1
2,2,16.0,0
2,2,25.0,0
2,2,20.0,0
2,2,2.0,0
2,2,3.0,0
2,2,253.0,0
2,2,2.0,0
2,2,101.0,0
2,2,505.0,1
2,2,1.0,1
2,2,220.0,1
2,2,48.0,0
2,2,723.0,1
2,2,126.0,0
2,2,306.0,0
2,2,64.0,1
2,2,559.0,1
2,2,134.0,1
2,2,192.0,1
2,2,121.0,0
2,2,459.0,0
2,2,610.0,0
2,2,55.0,0
2,2,166.0,0
2,2,137.0,0
2,2,65.0,0
2,2,27.0,0
2,2,174.0,0
2,2,44.0,0
2,2,321.0,0
2,2,251.0,0
2,2,87.0,0
2,2,378.0,0
2,2,328.0,0
2,2,92.0,0
2,2,257.0,1
2,2,346.0,0
2,2,203.0,0
2,2,75.0,1
2,2,161.0,0
2,2,1227.0,1
2,2,10.0,0
2,2,32.0,0
2,2,382.0,0
2,2,244.0,1
2,2,1.0,0
2,2,115.0,0
2,2,846.0,1
2,2,367.0,0
2,2,130.0,0
2,2,22.0,0
2,2,76.0,0
2,2,37.0,0
2,2,138.0,0
2,2,23.0,0
2,2,61.0,0
2,2,346.0,0
2,2,1.0,1
2,2,6.0,1
2,2,3.0,1
2,2,170.0,0
2,2,153.0,0
2,2,84.0,0
2,2,149.0,1
2,2,111.0,0
2,2,125.0,1
2,2,21.0,0
2,2,651.0,1
2,2,59.0,0
2,2,3.0,1
2,2,255.0,0
2,2,105.0,0
2,2,535.0,1
2,2,194.0,0
2,2,147.0,0
2,2,6.0,0
2,2,1.0,0
2,2,101.0,0
2,2,32.0,1
2,2,110.0,1
2,2,117.0,0
2,2,28.0,0
2,2,24.0,0
2,2,119.0,1
2,2,3.0,1
2,2,271.0,1
2,2,57.0,0
2,2,142.0,1
2,2,9.0,0
2,2,63.0,0
2,2,5.0,1
2,2,84.0,0
2,2,257.0,0
2,2,40.0,0
2,2,125.0,0
2,2,293.0,1
2,2,2.0,1
2,2,233.0,1
2,2,357.0,0
2,2,129.0,0
2,2,242.0,1
2,2,6.0,1
2,2,420.0,1
2,2,1.0,1
2,2,45.0,0
2,2,17.0,1
2,2,150.0,0
2,2,6.0,0
2,2,375.0,0
2,2,137.0,1
2,2,27.0,1
2,2,24.0,0
2,2,417.0,0
2,2,53.0,0
2,2,578.0,1
2,2,14.0,1
2,2,420.0,0
2,2,19.0,0
2,2,817.0,0
2,2,5379.0,0
2,2,418.0,0
2,2,267.0,0
2,2,22.0,0
2,2,122.0,0
2,2,380.0,1
2,2,5.0,1
2,2,46.0,1
2,2,48.0,0
2,2,89.0,1
2,2,27.0,0
2,2,189.0,1
2,2,41.0,0
2,2,62.0,0
2,2,151.0,0
2,2,63.0,0
2,2,89.0,0
2,2,40.0,0
2,2,87.0,0
2,2,22.0,0
2,2,79.0,0
2,2,16.0,0
2,2,34.0,0
2,2,41.0,0
2,2,261.0,0
2,2,96.0,1
2,2,96.0,1
2,2,132.0,0
2,2,35.0,0
2,2,45.0,0
2,2,37.0,0
2,2,5.0,0
2,2,255.0,1
2,2,34.0,0
2,2,74.0,1
2,2,59.0,1
2,2,412.0,1
2,2,138.0,1
2,2,811.0,1
2,2,6.0,0
2,2,27.0,0
2,2,261.0,1
2,2,336.0,1
2,2,17.0,0
2,2,547.0,1
2,2,373.0,1
2,2,78.0,1
2,2,175.0,1
2,2,5.0,0
2,2,3.0,0
2,2,99.0,0
2,2,1.0,1
2,2,39.0,0
2,2,1.0,0
2,2,4.0,0
2,2,3.0,1
2,2,3.0,0
2,2,83.0,0
2,2,186.0,1
2,2,627.0,1
2,2,349.0,1
2,2,89.0,1
2,2,295.0,1
2,2,35.0,0
2,2,390.0,1
2,2,301.0,1
2,2,195.0,1
2,2,6.0,1
2,2,490.0,1
2,2,554.0,1
2,2,77.0,0
2,2,27.0,0
2,2,376.0,1
2,2,493.0,1
2,2,66.0,1
2,2,233.0,0
2,2,7.0,0
2,2,155.0,0
2,2,153.0,0
2,2,523.0,1
2,2,2.0,0
2,2,206.0,1
2,2,116.0,1
2,2,5.0,0
2,2,181.0,1
2,2,4.0,0
2,2,5.0,1
2,2,458.0,0
2,2,204.0,1
2,2,697.0,0
2,2,28.0,0
2,2,111.0,1
2,2,99.0,0
2,2,30.0,0
2,2,37.0,0
2,2,30.0,0
2,2,34.0,0
2,2,31.0,0
2,2,91.0,0
2,2,335.0,0
2,2,76.0,0
2,2,585.0,1
2,2,146.0,0
2,2,14.0,0
2,2,60.0,0
2,2,121.0,0
2,2,6.0,0
2,2,321.0,1
2,2,94.0,0
2,2,27.0,0
2,2,202.0,1
2,2,242.0,1
2,2,730.0,1
2,2,98.0,1
2,2,368.0,1
2,2,309.0,1
2,2,141.0,0
2,2,328.0,1
2,2,163.0,1
2,2,118.0,0
2,2,379.0,1
2,2,224.0,1
2,2,318.0,1
2,2,433.0,1
2,2,11.0,1
2,2,36.0,0
2,2,373.0,1
2,2,24.0,0
2,2,4.0,0
2,2,109.0,0
2,2,57.0,0
2,2,162.0,0
2,2,385.0,1
2,2,17.0,1
2,2,152.0,1
2,2,451.0,1
2,2,323.0,1
2,2,166.0,0
2,2,100.0,0
2,2,71.0,0
2,2,65.0,0
2,2,4.0,1
2,2,326.0,1
2,2,369.0,1
2,2,46.0,0
2,2,37.0,0
2,2,61.0,0
2,2,1.0,0
2,2,24.0,0
2,2,46.0,0
2,2,62.0,0
2,2,28.0,0
2,2,119.0,1
2,2,26.0,1
2,2,37.0,1
2,2,34.0,0
2,2,48.0,1
2,2,65.0,0
2,2,41.0,0
2,2,120.0,0
2,2,17.0,0
2,2,174.0,0
2,2,144.0,0
2,2,221.0,1
2,2,154.0,1
2,2,101.0,0
2,2,71.0,0
2,2,72.0,1
2,2,52.0,0
2,2,706.0,0
2,2,32.0,0
2,2,16.0,0
2,2,12.0,0
2,2,56.0,0
2,2,113.0,1
2,2,47.0,0
2,2,363.0,1
2,2,208.0,1
2,2,197.0,1
2,2,130.0,1
2,2,144.0,0
2,2,107.0,1
2,2,30.0,0
2,2,140.0,0
2,2,191.0,1
2,2,87.0,0
2,2,29.0,0
2,2,40.0,0
2,2,26.0,0
2,2,157.0,0
2,2,4.0,0
2,2,41.0,1
2,2,1.0,0
2,2,2.0,0
2,2,3.0,1
2,2,10.0,0
2,2,8.0,0
2,2,1.0,1
2,2,11.0,1
2,2,68.0,0
2,2,250.0,1
2,2,2.0,0
2,2,1.0,1
2,2,9.0,1
2,2,3.0,1
2,2,1.0,1
2,2,94.0,0
2,2,250.0,1
2,2,697.0,1
2,2,35.0,0
2,2,2.0,0
2,2,131.0,0
2,2,103.0,0
2,2,292.0,0
2,2,119.0,0
2,2,546.0,1
2,2,165.0,1
2,2,87.0,1
2,2,474.0,1
2,2,245.0,0
2,2,149.0,0
2,2,47.0,0
2,2,48.0,0
2,2,190.0,0
2,2,14.0,0
2,2,1.0,0
2,2,94.0,0
2,2,35.0,1
2,2,316.0,0
2,2,61.0,0
2,2,82.0,0
2,2,19.0,1
2,2,43.0,0
2,2,199.0,0
2,2,484.0,0
2,2,36.0,0
2,2,200.0,0
2,2,159.0,0
2,2,197.0,0
2,2,100.0,0
2,2,88.0,0
2,2,165.0,0
2,2,83.0,0
2,2,60.0,0
2,3,34.0,0
2,3,67.0,0
2,3,36.0,0
2,3,32.0,0
2,3,126.0,1
2,3,97.0,0
2,3,62.0,0
2,3,3.0,0
2,3,565.0,0
2,3,18.0,1
2,3,252.0,1
2,3,8.0,0
2,3,280.0,0
2,3,112.0,0
2,3,334.0,0
2,3,10.0,1
2,3,93.0,0
2,3,4.0,1
2,3,208.0,1
2,3,26.0,0
2,3,40.0,0
2,3,107.0,0
2,3,20.0,0
2,3,34.0,0
2,3,115.0,1
2,3,77.0,1
2,3,87.0,1
2,3,69.0,0
2,3,35.0,1
2,3,23.0,0
2,3,176.0,1
2,3,31.0,0
2,3,75.0,1
2,3,40.0,0
2,3,149.0,1
2,3,81.0,1
2,3,251.0,1
2,3,302.0,1
2,3,29.0,0
2,3,13.0,1
2,3,110.0,1
2,3,218.0,1
2,3,461.0,1
2,3,3.0,1
2,3,6.0,0
2,3,6.0,0
2,3,28.0,0
2,3,62.0,0
2,3,15.0,1
2,3,5.0,1
2,3,209.0,1
2,3,38.0,0
2,3,139.0,1
2,3,30.0,0
2,3,12.0,1
2,3,94.0,0
2,3,78.0,0
2,3,248.0,1
2,3,219.0,1
2,3,23.0,0
2,3,298.0,1
2,3,13.0,1
2,3,134.0,1
2,3,81.0,0
2,3,30.0,0
2,3,177.0,1
2,3,2.0,1
2,3,43.0,0
2,3,56.0,0
2,3,74.0,0
2,3,229.0,1
2,3,99.0,0
2,3,26.0,0
2,3,53.0,0
2,3,109.0,0
2,3,179.0,1
2,3,156.0,1
2,3,78.0,1
2,3,280.0,1
2,3,745.0,1
2,3,217.0,0
2,3,26.0,0
2,3,594.0,0
2,3,378.0,0
2,3,229.0,1
2,3,147.0,1
2,3,4.0,0
2,3,73.0,0
2,3,1.0,0
2,3,178.0,1
2,3,11.0,1
2,3,483.0,0
2,3,18.0,0
2,3,167.0,1
2,3,176.0,1
2,3,77.0,0
2,3,622.0,1
2,3,604.0,0
2,3,104.0,0
2,3,105.0,0
2,3,10.0,0
2,3,152.0,1
2,3,89.0,1
2,3,273.0,1
2,3,62.0,1
2,3,221.0,0
2,3,87.0,0
2,3,6.0,1
2,3,90.0,1
2,3,2.0,1
2,3,306.0,0
2,3,63.0,0
2,3,411.0,0
2,3,252.0,1
2,3,294.0,1
2,3,124.0,1
2,3,44.0,0
2,3,45.0,0
2,3,53.0,1
2,3,58.0,0
2,3,224.0,1
2,3,1.0,0
2,3,38.0,0
2,3,148.0,1
2,3,114.0,0
2,3,374.0,1
2,3,631.0,1
2,3,63.0,0
2,3,3.0,1
2,3,6.0,1
2,3,344.0,0
2,3,110.0,1
2,3,1.0,0
2,3,123.0,0
2,3,4.0,0
2,3,41.0,1
2,3,83.0,0
2,3,93.0,0
2,3,66.0,0
2,3,23.0,0
2,3,3.0,0
2,3,1.0,0
2,3,2.0,0
2,3,46.0,0
2,3,92.0,0
2,3,394.0,0
2,3,258.0,0
2,3,67.0,0
2,3,121.0,0
2,3,69.0,0
2,3,3.0,1
2,3,204.0,0
2,3,389.0,0
2,3,2.0,1
2,3,1.0,1
2,3,13.0,0
2,3,248.0,1
2,3,6.0,0
2,3,26.0,0
2,3,185.0,0
2,3,59.0,0
2,3,143.0,1
2,3,234.0,1
2,3,20.0,0
2,3,69.0,0
2,3,46.0,0
2,3,182.0,1
2,3,87.0,1
2,3,28.0,0
2,3,36.0,0
2,3,15.0,0
2,3,275.0,1
2,3,19.0,0
2,3,22.0,0
2,3,87.0,1
2,3,79.0,0
2,3,204.0,1
2,3,2.0,0
2,3,334.0,1
2,3,145.0,1
2,3,353.0,1
2,3,146.0,1
2,3,97.0,0
2,3,265.0,1
2,3,117.0,1
2,3,6.0,0
2,3,7.0,1
2,3,5.0,1
2,3,10.0,0
2,3,33.0,0
2,3,5.0,1
2,3,3.0,0
2,3,7.0,1
2,3,12.0,1
2,3,133.0,1
2,3,72.0,1
2,3,293.0,1
2,3,323.0,1
2,3,140.0,1
2,3,111.0,0
2,3,183.0,1
2,3,4.0,0
2,3,925.0,1
2,3,11.0,1
2,3,27.0,0
2,3,338.0,1
2,3,203.0,1
2,3,165.0,1
2,3,187.0,1
2,3,23.0,0
2,3,674.0,1
2,3,29.0,0
2,3,34.0,0
2,3,1029.0,1
2,3,464.0,1
2,3,1.0,0
2,3,104.0,0
2,3,33.0,1
2,3,310.0,0
2,3,37.0,0
2,3,35.0,0
2,3,33.0,0
2,3,297.0,1
2,3,319.0,1
2,3,2.0,0
2,3,362.0,1
2,3,20.0,0
2,3,7.0,0
2,3,71.0,0
2,3,4.0,0
2,3,95.0,0
2,3,87.0,0
2,3,95.0,0
2,3,113.0,1
2,3,19.0,0
2,3,113.0,1
2,3,2.0,0
2,3,56.0,0
2,3,638.0,1
2,3,214.0,0
2,3,251.0,0
2,3,489.0,0
2,3,74.0,0
2,3,315.0,0
2,3,22.0,1
2,3,99.0,0
2,3,73.0,0
2,3,12.0,1
2,3,81.0,0
2,3,179.0,1
2,3,1.0,0
2,3,359.0,1
2,3,25.0,0
2,3,38.0,0
2,3,97.0,0
2,3,42.0,0
2,3,86.0,0
2,3,1.0,0
2,3,56.0,0
2,3,7.0,0
2,3,172.0,1
2,3,235.0,1
2,3,1.0,0
2,3,88.0,0
2,3,49.0,0
2,3,508.0,1
2,3,32.0,1
2,3,113.0,0
2,3,19.0,1
2,3,298.0,0
2,3,18.0,1
2,3,23.0,0
2,3,28.0,0
2,3,119.0,0
2,3,6.0,1
2,3,172.0,1
2,3,231.0,1
2,3,4.0,1
2,3,357.0,1
2,3,11.0,1
2,3,4.0,1
2,3,4.0,1
2,3,243.0,1
2,3,183.0,0
2,3,114.0,0
2,3,16.0,0
2,3,54.0,0
2,3,98.0,1
2,3,142.0,1
2,3,45.0,0
2,3,215.0,0
2,3,56.0,0
2,3,135.0,0
2,3,3.0,0
2,3,165.0,1
2,3,279.0,1
2,3,67.0,0
2,3,50.0,0
2,3,282.0,1
2,3,30.0,0
2,3,125.0,0
2,3,32.0,0
2,1,34.0,0
2,1,76.0,0
2,1,54.0,0
2,1,43.0,0
2,1,8.0,0
2,1,222.0,1
2,1,87.0,0
2,1,386.0,0
2,1,218.0,1
2,1,667.0,0
2,1,4.0,0
2,1,137.0,1
2,1,47.0,0
2,1,25.0,0
2,1,122.0,0
2,1,28.0,0
2,1,27.0,0
2,1,13.0,0
2,1,47.0,0
2,1,176.0,1
2,1,140.0,1
2,1,38.0,0
2,1,23.0,0
2,1,24.0,0
2,1,188.0,0
2,1,45.0,0
2,1,132.0,1
2,1,43.0,0
2,1,46.0,0
2,1,568.0,0
2,1,9.0,0
2,1,11.0,0
2,1,14.0,0
2,1,10.0,0
2,1,301.0,0
2,1,5.0,0
2,1,16.0,0
2,1,11.0,0
2,1,41.0,0
2,1,107.0,0
2,1,447.0,1
2,1,62.0,0
2,1,66.0,1
2,1,42.0,0
2,1,218.0,1
2,1,27.0,0
2,1,1.0,0
2,1,41.0,0
2,1,1.0,0
2,1,97.0,0
2,1,20.0,0
2,1,56.0,0
2,1,194.0,1
2,1,461.0,1
2,1,11.0,0
2,1,8.0,0
2,1,93.0,1
2,1,19.0,0
2,1,599.0,1
2,1,155.0,0
2,1,250.0,1
2,1,2.0,0
2,1,2.0,1
2,1,2.0,1
2,1,4.0,1
2,1,6.0,1
2,1,1.0,1
2,1,6.0,1
2,1,414.0,1
2,1,33.0,0
2,1,2.0,1
2,1,126.0,0
2,1,174.0,1
2,1,195.0,1
2,1,147.0,0
2,1,249.0,1
2,1,59.0,0
2,1,111.0,1
2,1,7.0,1
2,1,266.0,1
2,1,110.0,0
2,1,23.0,1
2,1,14.0,0
2,1,27.0,0
2,1,230.0,1
2,1,71.0,0
2,1,74.0,0
2,1,470.0,1
2,1,1.0,0
2,1,133.0,1
2,1,132.0,1
2,1,55.0,0
2,1,77.0,0
2,1,67.0,0
2,1,101.0,0
2,1,63.0,0
2,1,49.0,0
2,1,183.0,1
2,1,5.0,1
2,1,15.0,0
2,1,106.0,0
2,1,20.0,1
2,1,79.0,0
2,1,54.0,0
2,1,88.0,0
2,1,47.0,0
2,1,19.0,1
2,1,892.0,1
2,1,2.0,1
2,1,89.0,0
2,1,30.0,0
2,1,22.0,0
2,1,35.0,0
2,1,192.0,1
2,1,16.0,1
2,1,9.0,1
2,1,78.0,0
2,1,183.0,1
2,1,1.0,1
2,1,43.0,0
2,1,85.0,0
2,1,91.0,0
2,1,121.0,0
2,1,3.0,1
2,1,47.0,0
2,1,17.0,0
2,1,307.0,1
2,1,53.0,0
2,1,65.0,0
2,1,199.0,0
2,1,77.0,1
2,1,27.0,0
2,1,1046.0,1
2,1,239.0,1
2,1,512.0,1
2,1,119.0,0
2,1,137.0,0
2,1,109.0,0
2,1,270.0,1
2,1,2.0,1
2,1,517.0,1
2,1,2.0,0
2,1,133.0,1
2,1,301.0,1
2,1,2.0,0
2,1,157.0,0
2,1,71.0,0
2,1,68.0,0
2,1,99.0,0
2,1,45.0,0
2,1,260.0,1
2,1,127.0,0
2,1,115.0,1
2,1,140.0,1
2,1,73.0,1
2,1,23.0,0
2,1,141.0,1
2,1,21.0,0
2,1,152.0,1
2,1,92.0,0
2,1,84.0,1
2,1,3.0,0
2,1,2.0,1
2,1,62.0,1
2,1,1103.0,0
2,1,3.0,1
2,1,1095.0,0
2,1,12.0,0
2,1,2235.0,0
2,1,83.0,1
2,1,37.0,0
2,1,508.0,1
2,1,2.0,1
2,1,204.0,1
2,1,114.0,0
2,1,547.0,0
2,1,28.0,0
2,1,126.0,0
2,1,586.0,0
2,1,239.0,1
2,1,1.0,0
2,1,74.0,0
2,1,74.0,0
2,1,123.0,1
2,1,14.0,0
2,1,29.0,0
2,1,42.0,0
2,1,53.0,0
2,1,542.0,1
2,1,74.0,1
2,1,31.0,0
2,1,99.0,0
2,1,49.0,0
2,1,17.0,0
2,1,214.0,1
2,1,7.0,0
2,1,36.0,0
2,1,9.0,0
2,1,6.0,0
2,1,215.0,1
2,1,1.0,1
2,1,144.0,0
2,1,162.0,1
2,1,13.0,0
2,1,2.0,1
2,1,50.0,0
2,1,13.0,0
2,1,254.0,1
2,1,77.0,0
2,1,84.0,0
2,1,20.0,0
2,1,78.0,0
2,1,6.0,0
2,1,11.0,0
2,1,338.0,1
2,1,1.0,0
2,1,178.0,1
2,1,106.0,0
2,1,71.0,0
2,1,108.0,1
2,1,5.0,1
2,1,48.0,0
2,1,148.0,0
2,1,62.0,0
2,1,226.0,0
2,1,42.0,0
2,1,24.0,0
2,1,256.0,1
2,1,35.0,0
2,1,84.0,0
2,1,155.0,0
2,1,76.0,1
2,1,4.0,0
2,1,135.0,0
2,1,159.0,0
2,1,38.0,0
2,1,1.0,0
2,1,104.0,1
2,1,48.0,0
2,1,60.0,0
2,1,40.0,0
2,1,272.0,0
2,1,8.0,0
2,1,13.0,0
2,1,67.0,0
2,1,83.0,0
2,1,14.0,0
2,1,190.0,1
2,1,82.0,0
2,1,147.0,1
2,1,71.0,0
2,1,1.0,0
2,1,151.0,1
2,1,178.0,1
2,1,56.0,0
2,1,2.0,0
2,1,5.0,1
2,1,1.0,0
2,1,2.0,0
2,1,2.0,0
2,1,1.0,1
2,1,1.0,0
2,1,4.0,0
2,1,2.0,1
2,1,13.0,1
2,1,6.0,0
2,1,443.0,1
2,1,6.0,1
2,1,13.0,1
2,1,276.0,1
2,1,4.0,1
2,1,1.0,1
2,1,22.0,1
2,1,160.0,1
2,1,606.0,1
2,1,363.0,1
2,1,13.0,1
2,1,159.0,1
2,1,292.0,1
2,1,197.0,1
2,1,264.0,1
2,1,303.0,1
2,1,277.0,1
2,1,223.0,1
2,1,198.0,1
2,1,42.0,0
2,1,181.0,1
2,1,2.0,1
2,1,329.0,1
2,1,41.0,0
2,1,606.0,0
2,1,505.0,1
2,1,68.0,0
2,1,778.0,1
2,1,27.0,0
2,1,4.0,1
2,1,244.0,1
2,1,26.0,0
2,1,3.0,0
2,1,18.0,1
2,1,2.0,1
2,1,175.0,1
2,1,244.0,1
2,1,193.0,1
2,1,51.0,0
2,1,338.0,1
2,1,252.0,1
2,1,181.0,1
2,1,273.0,1
2,1,206.0,1
2,1,1.0,1
2,1,417.0,1
2,1,212.0,1
2,1,118.0,1
2,1,7.0,0
2,1,156.0,1
2,1,349.0,1
2,1,17.0,1
2,1,180.0,1
2,1,318.0,1
2,1,349.0,1
2,1,15.0,1
2,1,86.0,1
2,1,4.0,0
2,1,251.0,1
2,1,61.0,0
2,1,95.0,0
2,1,184.0,1
2,1,97.0,1
2,1,20.0,1
2,1,159.0,1
2,1,264.0,1
2,1,42.0,0
2,1,183.0,0
2,1,377.0,1
2,1,274.0,0
2,1,9.0,0
2,1,121.0,0
2,1,116.0,0
2,1,15.0,0
2,1,103.0,1
2,1,366.0,1
2,1,118.0,0
2,1,197.0,0
2,1,349.0,1
2,1,1.0,1
2,1,108.0,0
2,1,291.0,0
2,1,55.0,0
2,1,43.0,0
2,1,146.0,0
2,1,4.0,0
2,1,161.0,1
2,1,14.0,0
2,1,49.0,0
2,1,11.0,0
2,1,259.0,1
2,1,43.0,0
2,1,19.0,1
2,1,11.0,1
2,1,4.0,1
2,1,1.0,0
2,1,27.0,0
2,1,279.0,1
2,1,1.0,0
2,1,165.0,0
2,1,147.0,1
2,1,217.0,1
2,1,95.0,0
2,1,131.0,1
2,1,76.0,0
2,1,28.0,0
2,1,366.0,1
2,1,12.0,0
2,1,26.0,0
2,1,7.0,1
2,1,70.0,1
2,1,179.0,1
2,1,25.0,0
2,1,1.0,0
2,1,313.0,0
2,1,88.0,0
2,1,2.0,0
2,1,24.0,0
2,1,83.0,0
2,1,351.0,1
2,1,3.0,1
2,1,205.0,0
2,1,252.0,1
2,1,725.0,1
2,1,224.0,0
2,1,341.0,1
2,1,64.0,1
2,1,22.0,1
2,1,21.0,0
2,1,15.0,0
2,1,172.0,1
2,1,5.0,1
2,1,979.0,1
2,1,375.0,1
2,1,1254.0,1
2,1,16.0,0
2,1,361.0,1
2,1,7.0,0
2,1,95.0,1
2,1,505.0,1
2,1,22.0,0
2,1,417.0,1
2,1,8.0,0
2,1,325.0,1
2,1,626.0,0
2,1,673.0,0
2,1,454.0,0
2,1,293.0,0
2,1,400.0,1
2,1,311.0,0
2,1,448.0,1
2,1,55.0,0
2,3,22.0,0
2,3,62.0,0
2,3,453.0,0
2,3,95.0,0
2,3,32.0,1
2,3,61.0,1
2,3,193.0,1
2,3,116.0,0
2,3,10.0,1
2,3,3.0,0
2,3,32.0,1
2,3,355.0,0
2,3,15.0,1
2,3,36.0,1
2,3,80.0,0
2,3,15.0,1
2,3,32.0,1
2,3,3.0,1
2,3,19.0,0
2,3,15.0,0
2,3,7.0,0
2,3,80.0,0
2,3,59.0,0
2,3,19.0,0
2,3,96.0,0
2,3,54.0,0
2,3,5.0,0
2,3,44.0,1
2,3,147.0,1
2,3,33.0,0
2,3,66.0,0
2,3,18.0,0
2,3,141.0,1
2,3,9.0,0
2,3,33.0,1
2,3,137.0,0
2,3,120.0,1
2,3,23.0,0
2,3,7.0,0
2,3,129.0,1
2,3,13.0,0
2,3,170.0,1
2,3,198.0,1
2,3,996.0,0
2,3,5.0,0
2,3,1.0,0
2,3,18.0,0
2,3,3.0,0
2,3,142.0,0
2,3,14.0,0
2,3,7.0,0
2,3,2.0,0
2,3,2.0,1
2,3,1.0,0
2,3,4.0,1
2,3,163.0,0
2,3,134.0,0
2,3,42.0,0
2,3,149.0,1
2,3,271.0,1
2,3,70.0,0
2,3,205.0,1
2,3,270.0,1
2,3,862.0,0
2,3,48.0,0
2,3,30.0,0
2,3,301.0,1
2,3,10.0,0
2,3,3.0,0
2,3,117.0,0
2,3,14.0,0
2,3,56.0,0
2,3,39.0,0
2,3,25.0,0
2,3,98.0,1
2,3,1.0,0
2,3,18.0,0
2,3,278.0,1
2,3,105.0,1
2,3,461.0,1
2,3,1.0,0
2,3,15.0,0
2,3,16.0,0
2,3,133.0,0
2,3,87.0,0
2,3,1.0,0
2,3,84.0,0
2,3,110.0,0
2,3,676.0,0
2,3,50.0,1
2,3,32.0,0
2,3,224.0,0
2,3,400.0,0
2,3,3.0,0
2,3,159.0,1
2,3,45.0,0
2,3,106.0,0
2,3,277.0,0
2,3,76.0,1
2,3,433.0,0
2,3,3.0,1
2,3,91.0,0
2,3,46.0,0
2,3,44.0,0
2,3,62.0,0
2,3,99.0,0
2,3,53.0,0
2,3,614.0,0
2,3,302.0,1
2,3,73.0,1
2,3,1.0,0
2,3,135.0,1
2,3,256.0,0
2,3,186.0,1
2,3,346.0,1
2,3,24.0,0
2,3,195.0,0
2,3,388.0,1
2,3,239.0,1
2,3,309.0,1
2,3,41.0,0
2,3,138.0,0
2,3,598.0,1
2,3,308.0,0
2,3,64.0,0
2,3,23.0,0
2,3,381.0,1
2,3,292.0,0
2,3,223.0,1
2,3,281.0,1
2,3,96.0,0
2,3,41.0,0
2,3,447.0,1
2,3,33.0,0
2,3,19.0,0
2,3,1.0,0
2,3,47.0,0
2,3,72.0,0
2,3,22.0,0
2,3,34.0,0
2,3,142.0,1
2,3,206.0,1
2,3,324.0,1
2,3,3.0,1
2,3,215.0,1
2,3,60.0,0
2,3,149.0,1
2,3,325.0,1
2,3,352.0,1
2,3,396.0,1
2,3,429.0,1
2,3,8.0,0
2,3,1.0,0
2,3,34.0,0
2,3,29.0,0
